title,link,episode_no,interviewer,speaker,transcript
Harter Lockdown jetzt? - Skript herunterladen,https://www.ndr.de/nachrichten/info/coronaskript252.pdf,68,Korinna Hennig,Korinna Hennig,Reproduktionsziffer.
Harter Lockdown jetzt? - Skript herunterladen,https://www.ndr.de/nachrichten/info/coronaskript252.pdf,68,Korinna Hennig,Christian Drosten,"Richtig. Viola Priesemann gibt auch diese Zahl von 0,7 als Empfehlung für eine Situation, die der deutschen Situation zum Beginn des Lockdowns verdächtig ähnlich ist. Das hat sie in der Hinsicht geschrieben, dass sie eine Maßgabe oder eine Anleitung geben wollte, wie man jetzt diese deutsche Situation einschätzen kann. Und nicht von ungefähr steht dieser Zahlenbereich 0,7 bis 0,8 konkret jetzt auch in diesem Leopoldina-Empfehlungspapier. Sie sehen, die Wissen schaftler sprechen im Hintergrund sehr intensiv miteinander."
Harter Lockdown jetzt? - Skript herunterladen,https://www.ndr.de/nachrichten/info/coronaskript252.pdf,68,Korinna Hennig,Korinna Hennig,"Diese Zahl gilt aber dann, wenn die Inzidenz, also die Neuinfektionszahlen, erst mal weit gedrückt wurden."
Harter Lockdown jetzt? - Skript herunterladen,https://www.ndr.de/nachrichten/info/coronaskript252.pdf,68,Korinna Hennig,Christian Drosten,"Ja. Von der Vorstellung ist es so: Man muss, um schnell die Inzidenz zu drücken, 75 Prozent aller Kontakte reduzieren und kann dann mit einer Grundreduktion weitermachen. Also, weiter Maske tragen und andere Maßnahmen im Bereich von 40 Prozent. Und das ist relativ abstrakt. Man kann gar nicht genau sagen, wie das eigentlich von der Effizienz ist. Wir haben in dem Leopoldina-Papier einen interessanten Auszug von einer anderen wissenschaftlichen Arbeit, die auch deutschlandbezogen ist, die gibt eine Vorstellung. Wir haben in dem Frühjahrslockdown im März und April die Kontakte um 63 Prozent reduziert. Wir schaffen aber im Moment nur eine Kontaktreduktion um 43 Prozent, und das reicht einfach nicht aus. Und man sieht eben, dass in anderen Ländern, wie zum Beispiel in Irland die Kontaktreduktion im Herbstlockdown deutlich stärker war. Und wir müssen da in Deutschland nachlegen."
Harter Lockdown jetzt? - Skript herunterladen,https://www.ndr.de/nachrichten/info/coronaskript252.pdf,68,Korinna Hennig,Korinna Hennig,"Das sind diese Zahlen, die ich eingangs genannt hatte für verschiedene Szenarien, 20 Prozent Reduktion, 40 Prozent oder 60 Prozent Reduktion. Sie haben eben schon 75 als eine Hausnummer dafür genannt, was passieren muss."
Harter Lockdown jetzt? - Skript herunterladen,https://www.ndr.de/nachrichten/info/coronaskript252.pdf,68,Korinna Hennig,Christian Drosten,"Zur Unterbrechung, genau."
Harter Lockdown jetzt? - Skript herunterladen,https://www.ndr.de/nachrichten/info/coronaskript252.pdf,68,Korinna Hennig,Korinna Hennig,"Viola Priesemann ist eine von den Wissenschaftlern, die sich relativ weit vorwagen mit der Forderung aus der Wissenschaft nach härteren Maßnahmen gegen das Virus, die man dann politisch ausgestalten muss. Aber wo man sagt: Wenn wir rein auf die Zahlen gucken, dann muss jetzt was passieren. Sie haben es eingangs angesprochen, dass auch aus dem Kreis der Leopoldina-Unterzeichner die Wahrnehmung gibt, wir werden nicht gehört. Wir werden für das, was wir da sagen, angefeindet. Sie haben auch angedeutet, dass das nicht nur aus äußeren Bereichen kommt, sondern auch aus der Wissenschaft selbst. Da gibt es verschiedene Menschen, die sich immer mal wieder zu Wort melden. Aus dem Kreis der Virologen kann ich jetzt gerade aktuell nicht erkennen, dass jemand da gegen die Kollegen sozusagen argumentiert. Aber es gibt aus anderen Bereichen immer mal wieder Menschen, die sagen, wir sind gar nicht mit euch einer Meinung. Wir wollen einen Strategiewechsel. Wobei dieser Strategie wechsel meistens nicht darauf abzielt, zu sagen, wir wollen härtere Maßnahmen und eigentlich auch nicht ganz deutlich: Wir wollen alle Maßnahmen fallen lassen. Es ist manchmal gar nicht so einfach herauszufinden, was damit eigentlich gemeint ist. Es gibt eine Autorengruppe, die jetzt schon das sechste sogenannte Thesenpapier veröffentlicht hat zu der Frage: Wie verhält es sich eigentlich um die politische Strategie. Weg von dem Gedanken, Kontakte allgemein reduzieren und hin zu einem Gedanken, der sagt, ja, was eigentlich genau? Das wollen wir vielleicht mal versuchen herauszufinden. Ich spreche von einer Gruppe von Autoren, die aus dem Gesundheitswissenschaften-Bereich kommt. Das sind aber keine Virologen, keine Epidemiologen, sondern Gesundheitswissenschaftler. Es sind auch Juristen und Politikwissenschaftler dabei, Medizinsoziologen, eine Pflegemanagerin. Das sind acht Männer und eine Frau um den Erstautor Matthias Schrappe und um Gerd Glaeske, den manche vielleicht auch als Gesundheitswissenschaftler kennen. Und diese Gruppe sagt zum Beispiel: Die Zahlen, die das Robert Koch-Institut veröffentlicht, die sind gar nicht aussagekräftig. Denn das Wort Inzidenz, so meinen sie, sei irreführend, weil die Dunkelziffer, also die asymptomatisch Infizierten um den Faktor zwei bis sechs höher ist als das, was wir in den Infiziertenzahlen sehen. Was sagt uns das?"
Harter Lockdown jetzt? - Skript herunterladen,https://www.ndr.de/nachrichten/info/coronaskript252.pdf,68,Korinna Hennig,Christian Drosten,"Na ja, der Begriff Dunkelziffer und dieser Faktor, der ist schon lange klar, das ist keine neue Information. Wir wissen das, seitdem wir stabile Werte für Infektionssterblichkeit und Fallsterblichkeit haben. An diesem Verhältnis kann man das einfach ausrechnen."
Harter Lockdown jetzt? - Skript herunterladen,https://www.ndr.de/nachrichten/info/coronaskript252.pdf,68,Korinna Hennig,Korinna Hennig,"Also zur Unterscheidung: Menschen, die infiziert, aber nicht erkrankt sind, also möglicherweise asymptomatisch oder sehr schwach symptomatisch infiziert, und Fallsterblichkeit für auch wirklich Erkrankte."
Harter Lockdown jetzt? - Skript herunterladen,https://www.ndr.de/nachrichten/info/coronaskript252.pdf,68,Korinna Hennig,Christian Drosten,"Genau. Und dann haben wir ja Wege, wie wir auf dieses Wissen über die Infektionssterblichkeit gekommen sind. Wir können in Deutschland davon ausgehen, dass die um ein Prozent liegt. Haben wir in vergangenen Folgen in diesem Podcast mehrmals erklärt, wie das zustande kommt. Eine Hauptsäule sind SeroprävalenzStudien, größere. Und an dem Verhältnis kann man die Dunkelziffer ableiten. Die liegt im Bereich von sechs bis acht. Das habe ich hier im Podcast seit Mai immer wieder gesagt, das ist eine vollkommen bekannte Information.ZAHLEN Ich finde es gefährlich, wenn man darüber Argumentationen anstellt, die nicht wirklich quantitativ sind. Also wenn man sagt: Da gibt es eine Dunkelziffer. Und diese Dunkelziffer, die sagt uns irgendwie auf diffuse Art und Weise, dass die RKI-Zahlen alle falsch sind und dass deswegen das RKI gar nicht weiß, was es tut und die ganze Medizin irre geleitet ist, die Maßnahmen falsch sind und man ganz anders rechnen müsste. Und es ja so ein Infektionsgeschehen gibt, dass man auch ganz anders beschreiben muss. Es stimmt, wie Sie das gerade einführend sagten, es wird viel kritisiert. Was ist anders an den Zahlen, die vom RKI kommen und dem, wie das im Lehrbuch steht, wie man solche Zahlen erheben müsste? Oder was ist eigentlich die Definition, zum Beispiel von Inzidenz oder Prävalenz? Dazu muss man aber sagen, das RKI hat Surveillance-Daten, die sie zusammenfassen und berichten, und solches Surveillance-Daten, also Daten der Krankheitsüberwachung, die sind immer imperfekt. Wenn man in einem Epidemiologie-Lehrbuch nicht nur die Eingangskapitel liest, wo definiert ist, was Inzidenz rein theoretisch und idealerweise ist, sondern wenn man weiterliest, dann wird man auch sehen, dass diese Epidemiologie-Lehrbücher sich durchaus auch mit diesen Unschärfen und Realitäten befassen. Denn das ist ja Infektionsepidemiologie. Da muss man dann aber wirklich auch weiterlesen, da muss man nicht aus dem ersten Kapitel einen Skandal machen, mit zum Teil auch sehr polemisch formulierten Sprachregelungen. Manchmal liest sich so ein Text, als hätte man es gerade darauf angelegt, damit eine möglichst spektakuläre Medienaufmerksamkeit zu erzielen. Das ist sehr breit in den Medien transportiert worden und ist auch in der Politik offenbar so angekommen, dass es da eine gewichtige Gegenposition gegen die Hauptmeinung der Wissenschaft gibt. Das ist nicht der Fall. Diese Gegenposition spielt in Wirklichkeit in der wissenschaftlichen Auffassung eine sehr kleine Rolle. Es wird hier aber zum Teil so formuliert, wie man das so in aggressiven Kommentarspalten im politischen Journalismus kennt. Da gibt es Formulierungen, dass irgendwelche Maßnahmen ein Feigenblatt sind und das Bergamo-Narrativ muss durch einen zivilgesellschaftlichen Ruck zur Verantwortung ersetzt werden. Das klingt fast wie politische Ansprachen. Wissenschaftler sollten doch eigentlich konstruktive Vorschläge machen. Und das ist so ein bisschen, warum ich mit diesem Papier und auch seiner Vorgängerversion meine Schwierigkeiten habe. Denn auf der Vorschlagseite sieht es dann am Ende doch recht dünn aus. Eine Sache nur, um es einmal qualitativ zu sagen, ein Vorschlag, der hier stark versucht wird zu machen, ist: Man muss doch sich stärker auf das Schützen der Risikogruppe konzentrieren. Das ist richtig. Das würde niemand bestreiten. Nur man muss Dinge mit einer Umsetzungsidee vorschlagen. Das fehlt hier einfach. Also, wenn man nicht beitragen kann, wie man es denn besser hinkriegen kann und dafür auch vielleicht wissenschaftliche Belege zitieren kann, wie man dahin kommt, dann ist das einfach nicht sehr nützlich. Dann macht das bei denen, die sich nicht im Detail auskennen, auch bei den Politikern den Eindruck, die Wissenschaft ist sich nicht einig und man kann sich auf die Wissenschaft gar nicht mehr verlassen."
Harter Lockdown jetzt? - Skript herunterladen,https://www.ndr.de/nachrichten/info/coronaskript252.pdf,68,Korinna Hennig,Korinna Hennig,"Der Schutz von Risikogruppen ist etwas, was ein bisschen gemeint ist mit dem, was die Autoren einen Strategiewechsel nennen. Die haben in vorangegangenen Versionen dieses Papiers auch schon mal Kriseninterventionsteams ins Gespräch gebracht, die in Pflegeheime reingehen und das Personal da besser schulen. Wenn wir trotzdem noch mal bei der Vorschlagseite bleiben. Sie haben da etwas zitiert aus dem Papier, dass das Robert Koch-Institut sehr stark angreift. Andererseits heißt es in anderen Passagen, wir wollen hier einfach was zur Diskussion stellen und wir wollen einen Diskussionsprozess anstoßen. Und da bemängelt das Papier zum Beispiel auch, was die Zahlen angeht, dass keine Kohortenstudien in Deutschland durchgeführt würden. Also statistisch sinnvoll ausgewählte Menschen in Deutschland regelmäßig mit dem PCR-Test verdachtsunabhängig auf das Virus zu testen. Wir haben schon über die Studie in Großbritannien gesprochen. Erst mal ist das doch aber ein sinnvoller Gedanke?"
Harter Lockdown jetzt? - Skript herunterladen,https://www.ndr.de/nachrichten/info/coronaskript252.pdf,68,Korinna Hennig,Christian Drosten,"Ja, das ist ein richtiger und sinnvoller Gedanke. Man muss weitergehen, als nur anzuprangern. Kohortenstudien erst mal in dem Sinne, wie das hier definiert ist, das ist keine richtige Definition. Es steht in dem Papier irgendwo drin Seroprävalenz-Studien kann man nicht als Kohortenstudien akzeptieren. Das stimmt nicht. Wenn die richtig designt sind, sind das genauso auch Kohortenstudien. Der Begriff Kohortenstudie ist hier sowieso nicht der richtige Begriff. Aber es ist schon klar, was die Autoren meinen. Die Autoren wollen einfach klinische Studien haben, klinische Beobachtungsstudien, die die Verzerrungen nicht drin haben, die also dagegen arbeiten, die richtig kontrolliert sind und richtig quantitativ austariert sind. So etwas ist in England beispielsweise organisiert worden. Und da kommen wir jetzt auf die Vorschlagsebene. In England wird systematisch wissenschaftliche Kooperation zwischen dem öffentlichen Gesundheitsdienst und der akademischen Wissenschaft, damit meine ich jetzt nicht das Gesundheitsamt oder im übertragenen Sinne auch das RKI, also die behördliche Seite, sondern Universitäten, akademische Forschung, das wird in England seit einigen Jahren systematisch. Das machen wir in Deutschland nicht. Da müssen wir unbedingt hinkommen. Aber nicht mehr während der jetzigen Pandemie. Es bringt niemandem etwas, sich darüber aufzuregen und allen Leuten irgendwelche Vorwürfe zu machen, ohne das Problem mit Lösungsvorschlag zu versehen. Der Lösungsvorschlag ist: Wir müssen anerkennen, in England wird das viel besser gemacht. Für die jetzige Pandemie werden wir uns da nicht mehr aus dem Sumpf ziehen. Das ist regional schon gestartet worden an einigen Stellen in Deutschland. Diese Studien werden auch Daten liefern. Aber wir haben das nicht so systematisch aufgestellt und das müssen wir in den nächsten Jahren verbessern. Forschungsförderung ist immer eine Frage von Jahren und das wird uns in der jetzigen Pandemie nicht mehr nützen. Und dennoch, die Gesellschaft, das Leben in England ist nicht so unterschiedlich strukturiert. Schauen wir doch dahin, da haben wir die Informationen, die wir brauchen. Da wäre dieses Kapitel schon mal fast erledigt. Da muss man sich nicht groß drüber aufregen. Es gibt andere Dinge in dieser Studie, die auch sehr stark wie ein Skandal dargestellt werden. Auch da muss man sich aber fragen, was die Autoren da eigentlich als Gegenvorschlag zu bieten haben."
Harter Lockdown jetzt? - Skript herunterladen,https://www.ndr.de/nachrichten/info/coronaskript252.pdf,68,Korinna Hennig,Korinna Hennig,Zum Beispiel?
Harter Lockdown jetzt? - Skript herunterladen,https://www.ndr.de/nachrichten/info/coronaskript252.pdf,68,Korinna Hennig,Christian Drosten,"Es gibt schon auch quantitative Vorstellungen. Ich habe vorhin gesagt, die Autoren haben da keine gute quantitative Auffassung von den Dingen. Aber die sind auch immer so ein bisschen schwierig nachzuvollziehen. Beispielsweise eine Argumentationsweise, die immer wieder kommt, ist, dass gesagt wird, es entwickelt sich diese Epidemie von einer herdförmigen (epidemischen) Ausbreitung zu einer sporadischen Ausbreitung. Und dieser Begriff sporadisch wird häufig assoziiert mit der Vorstellung einer asymptomatischen oder wenig erkannten Infektionstätigkeit, die sich unerkannter Weise durch die Bevölkerung frisst. Das wird wieder in unklarer Weise mit der Vorstellung einer Dunkelziffer in Verbindung gebracht. Und wenn man diesen Text mehrmals liest, dann wird einem klar, was die Autoren hier andeuten wollen. Sie haben offenbar die Vorstellung, dass sich in der Bevölkerung die Erkrankung auf zwei unterschiedliche Arten verbreitet, einerseits in Form von großen Ausbrüchen. Da werden beispielsweise auch diese Fleischindustrie-Ausbrüche genannt und auch von kleineren Ausbrüchen, aber eben von Ausbrüchen. Und das wird epidemisch genannt oder auch herdförmig. Und zum anderen eben schleichend, sporadisch und in erster Linie auch unbemerkt oder asymptomatisch. Da muss man einfach sagen, das ist komplett falsch. Das ist einfach eine falsche Vorstellung. Da hat man die Literatur nicht gelesen und es wird auch die relevante Literatur nicht zitiert. Es ist nicht so, dass sich dieses Virus bei Asymptomatischen anders verbreitet als bei Symptomatischen. Dieses Virus in seiner Verbreitungseigenschaft ist durch und durch verstanden und charakterisiert. Wir haben über ein halbes Jahr Befassung mit der Theorie hinter uns. Viele Wissenschaftler haben das hinter sich. Man muss einfach sagen, dieses Virus verbreitet sich im Moment, wo wir keine Herdenimmunität haben, in einer expo nentiellen Art und Weise, wenn man es laufen lässt. Und zwar egal, ob asymptomatisch oder symptomatisch, beides tritt gemeinsam auf. Wir wissen, dass wir wahrscheinlich um die 30 oder vielleicht auch nur 20 Prozent asymptomatische* Verläufe erwarten müssen, durch alle Bevölkerungsschichten hinweg gemittelt, mehr bei Schülern und viel weniger bei Alten. Das ist alles klar. Aber es ist nicht so, dass die Dynamik der Verbreitung unterschiedlich wäre zwischen Symptomatischen und Asymptomatischen. Es gibt also weder eine unerkannte Dunkelziffer, die können wir projizieren. Und es gibt keine schleichende, sporadische Verbreitung, was dieser Begriff sporadisch auch immer bedeuten soll."
